id,Year,Title,Abstract,include_stage3,reason_stage3,detected_context,confidence_stage3
J2876,2021,An economic evaluation of vagus nerve stimulation as an adjunctive treatment to anti-seizure medications for the treatment of drug-resistant epilepsy in England,"Introduction: Anti-seizure medications (ASMs) are commonly used to prevent recurring epileptic seizures, but around a third of people with epilepsy fail to achieve an adequate response. Vagus nerve stimulation (VNS) is clinically recommended for people with drug-resistant epilepsy (DRE) who are not suitable for surgery, but the cost-effectiveness of the intervention has not recently been evaluated. The study objective is to estimate costs and quality-adjusted life-years (QALYs) associated with using VNS as an adjunct to ongoing ASM therapy, compared to the strategy of using only ASMs in the treatment of people with DRE, from an English National Health Service perspective. Method(s): A cohort state transition model was developed in Microsoft Excel to simulate costs and QALYs of the VNS + ASM and ASM only strategies. Patients could transition between five health states, using a 3-month cycle length. Health states were defined by an expected percentage reduction in seizure frequency, derived from randomized control trial data. Costs included the VNS device as well as its installation, setup, and removal; ASM therapy; adverse events associated with VNS (dyspnea, hoarseness, and cough); and health-state costs associated with epilepsy including hospitalizations, emergency department visits, neurologist visits, and primary care visits. A range of sensitivity analyses, including probabilistic sensitivity analysis, were run to assess the impact of parameter and structural uncertainty. Result(s): In the base case, VNS + ASM had an estimated incremental cost-effectiveness ratio (ICER) of 17,771 per QALY gained compared to ASMs alone. The cost-effective ICER was driven by relative reductions in expected seizure frequency and the differences in health care resource use associated therewith. Sensitivity analyses found that the amount of resource use per epilepsy-related health state was a key driver of the cost component. Conclusion(s): VNS is expected to be a cost-effective intervention in the treatment of DRE in the English National Health Service. Copyright Ã‚Â© 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",TRUE,Study conducted from an English NHS perspective.,NHS,0.9
J2877,2021,Exploring the role of dedicated services for barrett's oesophagus care in UK NHS hospitals,"Introduction BarrettÃ¢â‚¬â„¢s oesophagus (BO) services in the UK are run with different models. Though it is not currently advised in guidelines, studies suggest a benefit from dedicated services showing better adherence to surveillance protocols and concomitant dysplasia detection [1,2]. As the extent of BO dedicated services in the UK has not been reported in the literature, we aimed to gain insight into the extent of this practice in NHS trusts.",TRUE,Study occurs in NHS hospitals.,NHS,1
J2879,2021,Value for money in genitourinary oncology,"Background: Innovation in the treatment of genitourinary (GU) malignancies is accelerating, however, many of these new treatments are often not available for patients. We sought to investigate patient access, cost and value of new systemic anti-cancer compounds (SACTs) in GU oncology. We compared the US and Europe with a focus on the United Kingdom (UK) and the Republic of Ireland (IRL). Method(s): Data on licensing and reimbursement decisions was collected on SACTs approved for GU oncology between 01/01/2010 to 09/01/2020. Overall survival (OS) benefit, progression free survival (PFS) benefit and cost of therapy were included in our analysis. Result(s): There were 29 regimens/indications approved by the Federal Drug Agency (FDA) for GU malignancies between 2010 and 2020. The majority of these (21/29, 72%) were also approved by the European Medicines Agency (EMA). Nearly all regimens/indications were approved by the FDA prior to the EMA (27/29, 93%), with a median time to EMA approval of 4 months (SD = 6, range -6 to 17). Only a minority of these regimens/indications are reimbursed by the public health systems in the UK (12/29, 41%) and IRL (6/29, 21%). Following EMA approval, public reimbursement of these regimens in the UK and IRL is often delayed with a median time of 8 months (+/- 6.3, range 4 - 21) and 11.5 months (+/- 12.5, range 0 - 33) respectively. Approximately half (15/29, 52%) of all reimbursed regimens/indications have demonstrated an overall survival benefit for patients. Androgen signalling inhibitors (ASIs) are more likely to have a proven OS benefit and had a lower mean cost than non- ASI regimens (See Table). A significant minority of regimens/indications (6/29, 21%) have demonstrated neither an OS or PFS benefit. The median price per month (USA list price) was $15,086 +/- $7,019. Regimens with a proven OS benefit were not more expensive than those without ($14,229 +/- $6,466 versus $16,004 +/- $7,704). There was no significant correlation between the length of OS benefit and the cost of regimens (Pearson's Correlation Coefficient = -2.72, p = 0.445). Conclusion(s): Patients in the UK and IRL experience clinically significant delays in accessing FDA approved regimens in GU oncology. Only 52% of these regimens have a proven OS benefit. In our study, ASI regimens are cheaper and more effective than non-ASI regimens. There is no association between overall survival benefit and list prices in the USA. We need to radically overhaul licensing and funding of SACTs in GU oncology to ensure continued access for patients to effective medicines.",TRUE,Study involves NHS reimbursement and patient access.,NHS,0.9
J2880,2021,Status of primary and secondary mental healthcare of people with severe mental illness: An epidemiological study from the UK PARTNERS2 programme,Background,TRUE,Study involves primary and secondary mental healthcare in the UK.,NHS,0.9
J2881,2021,Using electronic patient records to assess the effect of a complex antenatal intervention in a cluster randomised controlled trial-data management experience from the DESiGN Trial team,"Background: The use of electronic patient records for assessing outcomes in clinical trials is a methodological strategy intended to drive faster and more cost-efficient acquisition of results. The aim of this manuscript was to outline the data collection and management considerations of a maternity and perinatal clinical trial using data from electronic patient records, exemplifying the DESiGN Trial as a case study. Method(s): The DESiGN Trial is a cluster randomised control trial assessing the effect of a complex intervention versus standard care for identifying small for gestational age foetuses. Data on maternal/perinatal characteristics and outcomes including infants admitted to neonatal care, parameters from foetal ultrasound and details of hospital activity for health-economic evaluation were collected at two time points from four types of electronic patient records held in 22 different electronic record systems at the 13 research clusters. Data were pseudonymised on site using a bespoke Microsoft Excel macro and securely transferred to the central data store. Data quality checks were undertaken. Rules for data harmonisation of the raw data were developed and a data dictionary produced, along with rules and assumptions for data linkage of the datasets. The dictionary included descriptions of the rationale and assumptions for data harmonisation and quality checks. Result(s): Data were collected on 182,052 babies from 178,350 pregnancies in 165,397 unique women. Data availability and completeness varied across research sites; each of eight variables which were key to calculation of the primary outcome were completely missing in median 3 (range 1-4) clusters at the time of the first data download. This improved by the second data download following clarification of instructions to the research sites (each of the eight key variables were completely missing in median 1 (range 0-1) cluster at the second time point). Common data management challenges were harmonising a single variable from multiple sources and categorising free-text data, solutions were developed for this trial. Conclusion(s): Conduct of clinical trials which use electronic patient records for the assessment of outcomes can be time and cost-effective but still requires appropriate time and resources to maximise data quality. A difficulty for pregnancy and perinatal research in the UK is the wide variety of different systems used to collect patient data across maternity units. In this manuscript, we describe how we managed this and provide a detailed data dictionary covering the harmonisation of variable names and values that will be helpful for other researchers working with these data. Trial registration: Primary registry and trial identifying number: ISRCTN 67698474. Registered on 02/11/16. Copyright Ã‚Â© 2021, The Author(s).",TRUE,Study uses electronic patient records from hospitals in NHS settings.,NHS,0.9
J2885,2021,Fluid prescribing and administration: Arewe following NHS Fife IV fluid guidance?,"Background: A programme in NHS Fife, aiming toimprove intravenous (IV) fluid prescription and fluid balance charting, began in 2009 with audits examining fluidprescribing in the Queen Margaret Hospital, Dunfermline.It was led by a consultant anaesthetist, renal physician,ortho-geriatrician, general surgeon and pharmacist, whowere joined in 2014 by the first Fluid Management Nursein NHS Scotland. This is now a permanent post in Fife.The group developed the NHS Fife Guidance for IV Fluidand Electrolyte Prescription in Adults in 2012 and a newcombined fluid prescription and balance chart in 2014which incorporates the main points of the guidance atthe point of care. The guidance follows the NICEGuidelines for IV Fluid Therapy in Adults in Hospital(CG174). The guidance led to a significant reduction inthe use of 0.9% sodium chloride and associated acidosis,an overall reduction in fluid use, standardisation of fluidsstocked within ward areas and a significant cost saving.The focus has been on patient safety, avoiding harmfrom poor fluid prescribing, and a change in culturearound fluids with recognition of their importance inpatient care. NHS Fife's changes are now being spreadacross NHS Scotland in the National IV FluidImprovement Programme.Aims and objectives: These were to establish if theNHS Fife IV Fluid Guidance is being followed by all prescribers, to identify any areas where improvements maybe made and to provide evidence of progress to NHS Fifeand to the national fluid programme. Method(s): An audit tool was devised to capture detailedinformation on fluid prescribing: the reason for the prescription, prescribed rate in ml/hr or 'x hourly', fluid used,use of volumetric pumps, type of giving set used, use ofhourly infusion monitoring charts, recording of weight onthe prescription chart and whether giving sets wereflushed after drug administration.The data were collected over three separate days inAugust 2019 in the medical and surgical wards of theVictoria Hospital. Result(s): A total of 78 infusions were in progress in thewards; 40 were drug infusions and 38 IV fluid infusions.97% of prescriptions followed the guidelines for recommended fluid use and 92% had prescriptions in ml/h asrecommended (essential as both 500 ml and 1000 mlbags are now used).Other findings were that there are too many differentgiving sets in use and that a guide is needed to ensure thecorrect set is used and available, with potential cost savings. There were two outdated versions of the infusionmonitoring chart in use (since updated). Patient weightwas not universally recorded and some drug infusionswere not always adequately flushed through, resulting inunder-dosing of antibiotics in some cases, one byalmost half. Summary: Intravenous fluids were overwhelmingly prescribed according to the guidance, suggesting that it isfirmly embedded into practice in Fife. Continuing education aims to ensure that new prescribers are taught thisapproach and the national programme will gradually leadto a consistent approach to prescribing across Scotland,reducing variability and patient harm, caused by poor fluidmanagement. Any fluid improvement programme mustalso address nursing practice with regard to fluid balanceand administration, and look at practical issues aroundstock control and storage of IV fluids.",TRUE,Study conducted in NHS hospital settings.,NHS,1
J2889,2021,Tranexamic acid to reduce head injury death in people with traumatic brain injury: The CRASH-3 international RCT,"Background: Tranexamic acid safely reduces mortality in traumatic extracranial bleeding. Intracranial bleeding is common after traumatic brain injury and can cause brain herniation and death. We assessed the effects of tranexamic acid in traumatic brain injury patients. Objective(s): To assess the effects of tranexamic acid on death, disability and vascular occlusive events in traumatic brain injury patients. We also assessed cost-effectiveness. Design(s): Randomised trial and economic evaluation. Patients were assigned by selecting a numbered treatment pack from a box containing eight packs that were identical apart from the pack number. Patients, caregivers and those assessing outcomes were masked to allocation. All analyses were by intention to treat.We assessed the cost-effectiveness of tranexamic acid versus no treatment from a UK NHS perspective using the trial results and a Markov model. Setting(s): 175 hospitals in 29 countries. Participant(s): Adults with traumatic brain injury within 3 hours of injury with a Glasgow Coma Scale score of <= 12 or any intracranial bleeding on computerised tomography scan, and no major extracranial bleeding, were eligible. Intervention(s): Tranexamic acid (loading dose 1 g over 10 minutes then infusion of 1 g over 8 hours) or matching placebo. Main Outcome Measure(s): Head injury death in hospital within 28 days of injury in patients treated within 3 hours of injury. Secondary outcomes were early head injury deaths, all-cause and cause-specific mortality, disability, vascular occlusive events, seizures, complications and adverse events. Result(s): Among patients treated within 3 hours of injury (n = 9127), the risk of head injury death was 18.5% in the tranexamic acid group versus 19.8% in the placebo group (855/4613 vs. 892/4514; risk ratio 0.94, 95% confidence interval 0.86 to 1.02). In a prespecified analysis excluding patients with a Glasgow Coma Scale score of 3 or bilateral unreactive pupils at baseline, the results were 12.5% in the tranexamic acid group versus 14.0% in the placebo group (485/3880 vs. 525/3757; risk ratio 0.89, 95% confidence interval 0.80 to 1.00). There was a reduction in the risk of head injury death with tranexamic acid in those with mild to moderate head injury (166/2846 vs. 207/2769; risk ratio 0.78, 95% confidence interval 0.64 to 0.95), but in those with severe head injury (689/1739 vs. 685/1710; risk ratio 0.99, 95% confidence interval 0.91 to 1.07) there was no apparent reduction (p-value for heterogeneity = 0.030). Early treatment was more effective in mild and moderate head injury (p = 0.005), but there was no obvious impact of time to treatment in cases of severe head injury (p = 0.73).The risk of disability, vascular occlusive events and seizures was similar in both groups.Tranexamic acid is highly cost-effective for mild and moderate traumatic brain injury (base case of 4288 per quality-adjusted life-year gained). Conclusion(s): Early tranexamic acid treatment reduces head injury deaths. Treatment is cost-effective for patients with mild or moderate traumatic brain injury, or those with both pupils reactive. Future work: Further trials should examine early tranexamic acid treatment in mild head injury. Research on alternative routes of administration is needed. Limitation(s): Time to treatment may have been underestimated. Trial registration: Current Controlled Trials ISRCTN15088122, ClinicalTrials.gov NCT01402882, EudraCT 2011-003669-14, Pan African Clinical Trial Registry PACTR20121000441277. Copyright Ã‚Â© 2021 Roberts et al.",TRUE,"Study conducted in hospitals, including UK NHS perspective.",NHS,0.95
J2890,2021,A high-dose 24-hour tranexamic acid infusion for the treatment of significant gastrointestinal bleeding: HALT-IT RCT,"<b>BACKGROUND</b>: Tranexamic acid reduces blood loss in surgery and the risk of death in trauma patients. Meta-analyses of small trials suggest that tranexamic acid decreases the number of deaths from gastrointestinal bleeding, but these meta-analyses are prone to selection bias.
<b>OBJECTIVE</b>: The trial provides reliable evidence of the effect of tranexamic acid on mortality, rebleeding and complications in significant acute gastrointestinal bleeding.
<b>DESIGN</b>: A multicentre, randomised, placebo-controlled trial and economic analysis. Patients were assigned by selecting one treatment pack from a box of eight, which were identical apart from the pack number. Patients, caregivers and outcome assessors were masked to allocation. The main analyses were by intention to treat.
<b>SETTING</b>: The setting was 164 hospitals in 15 countries, co-ordinated from the London School of Hygiene & Tropical Medicine.
<b>PARTICIPANTS</b>: Adults with significant upper or lower gastrointestinal bleeding (n = 12,009) were eligible if the responsible clinician was substantially uncertain about whether or not to use tranexamic acid. The clinical diagnosis of significant bleeding implied a risk of bleeding to death, including hypotension, tachycardia or signs of shock, or urgent transfusion, endoscopy or surgery.
<b>INTERVENTION</b>: Tranexamic acid (a 1-g loading dose over 10 minutes, then a 3-g maintenance dose over 24 hours) or matching placebo.
<b>MAIN OUTCOME MEASURES</b>: The primary outcome was death due to bleeding within 5 days of randomisation. Secondary outcomes were all-cause and cause-specific mortality; rebleeding; need for endoscopy, surgery or radiological intervention; blood product transfusion; complications; disability; and days spent in intensive care or a high-dependency unit.
<b>RESULTS</b>: A total of 12,009 patients were allocated to receive tranexamic acid (n = 5994, 49.9%) or the matching placebo (n = 6015, 50.1%), of whom 11,952 (99.5%) received the first dose. Death due to bleeding within 5 days of randomisation occurred in 222 (3.7%) patients in the tranexamic acid group and in 226 (3.8%) patients in the placebo group (risk ratio 0.99, 95% confidence interval 0.82 to 1.18). Thromboembolic events occurred in 86 (1.4%) patients in the tranexamic acid group and 72 (1.2%) patients in the placebo group (risk ratio 1.20, 95% confidence interval 0.88 to 1.64). The risk of arterial thromboembolic events (myocardial infarction or stroke) was similar in both groups (0.7% in the tranexamic acid group vs. 0.8% in the placebo group; risk ratio 0.92, 95% confidence interval 0.60 to 1.39), but the risk of venous thromboembolic events (deep-vein thrombosis or pulmonary embolism) was higher in tranexamic acid-treated patients than in placebo-treated patients (0.8% vs. 0.4%; risk ratio 1.85, 95% confidence interval 1.15 to 2.98). Seizures occurred in 38 patients who received tranexamic acid and in 22 patients who received placebo (0.6% vs. 0.4%, respectively; risk ratio 1.73, 95% confidence interval 1.03 to 2.93). In the base-case economic analysis, tranexamic acid was not cost-effective and resulted in slightly poorer health outcomes than no tranexamic acid.
<b>CONCLUSIONS</b>: Tranexamic acid did not reduce death from gastrointestinal bleeding and, although inexpensive, it is not cost-effective in adults with acute gastrointestinal bleeding.
<b>FUTURE WORK</b>: These results caution against a uniform approach to the management of patients with major haemorrhage and highlight the need for randomised trials targeted at specific pathophysiological processes.
<b>LIMITATIONS</b>: Although this is one of the largest randomised trials in gastrointestinal bleeding, we cannot rule out a modest increase or decrease in death due to bleeding with tranexamic acid.
<b>TRIAL REGISTRATION</b>: Current Controlled Trials ISRCTN11225767, ClinicalTrials.gov NCT01658124 and EudraCT 2012-003192-19.
<b>FUNDING</b>: This project was funded by the National Institute for Health Research (NIHR) Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 25, No. 58. See the NIHR Journals Library website for further project information.",TRUE,"Study conducted in hospitals, which are community health settings.",Community Health,0.9
J2891,2021,Best-BRA (Is subpectoral or prepectoral implant placement best in immediate breast reconstruction?): A protocol for a pilot randomised controlled trial of subpectoral versus prepectoral immediate implant-based breast reconstruction in women following mastectomy,"Background Implant-based breast reconstruction (IBBR) is the most commonly performed reconstructive procedure following mastectomy. IBBR techniques are evolving rapidly, with mesh-assisted subpectoral reconstruction becoming the standard of care and more recently, prepectoral techniques being introduced. These muscle-sparing techniques may reduce postoperative pain, avoid implant animation and improve cosmetic outcomes and have been widely adopted into practice. Although small observational studies have failed to demonstrate any differences in the clinical or patient-reported outcomes of prepectoral or subpectoral reconstruction, high-quality comparative evidence of clinical or cost-effectiveness is lacking. A well-designed, adequately powered randomised controlled trial (RCT) is needed to compare the techniques, but breast reconstruction RCTs are challenging. We, therefore, aim to undertake an external pilot RCT (Best-BRA) with an embedded QuinteT Recruitment Intervention (QRI) to determine the feasibility of undertaking a trial comparing prepectoral and subpectoral techniques. Methods and analysis Best-BRA is a pragmatic, two-arm, external pilot RCT with an embedded QRI and economic scoping for resource use. Women who require a mastectomy for either breast cancer or risk reduction, elect to have an IBBR and are considered suitable for both prepectoral and subpectoral reconstruction will be recruited and randomised 1:1 between the techniques. The QRI will be implemented in two phases: phase 1, in which sources of recruitment difficulties are rapidly investigated to inform the delivery in phase 2 of tailored interventions to optimise recruitment of patients. Primary outcomes will be (1) recruitment of patients, (2) adherence to trial allocation and (3) outcome completion rates. Outcomes will be reviewed at 12 months to determine the feasibility of a definitive trial. Ethics and dissemination The study has been approved by the National Health Service (NHS) Wales REC 6 (20/WA/0338). Findings will be presented at conferences and in peer-reviewed journals. Trial registration number ISRCTN10081873. Copyright Ã‚Â© Author(s) (or their employer(s)) 2021. Re-use permitted under CC BY. Published by BMJ.",TRUE,Study occurs in NHS settings as approved by NHS Wales REC.,NHS,0.95
J2893,2021,Virtual patient assessment for hand fracture management: A departmental analysis of financial and clinical implications,"Introduction: The COVID-19 pandemic demanded reduced face-to-face (FTF) contact. Our department integrated virtual assessment into the incoming referral pathway to enable continuation of high-quality care. This study aimed to assess any potential efficiency benefit of this change in service whilst ensuring no compromise to clinical outcomes. Method(s): A prospective analysis was undertaken of all hand fractures referred virtually during a seven-week period starting at the initiation of national lockdown. Cost analysis using NHS reference costs, inflated to 2019/20 prices, was performed. Clinical performance was assessed using the British Society for Surgery for the Hand (BSSH) Standards for Open and Closed Hand Fractures. Result(s): Seventy-six hand fractures were referred; FTF attendance was avoided in 35 cases, with an estimated per-patient cost saving of 179.16. Of the 33 patients who attended FTF, 13 achieved same day non-operative treatment; 20 underwent operative intervention with 95% compliance to BSSH standards. No complications occurred. Conclusion(s): Our pilot model demonstrates potentially significant cost savings of 6270 over a relatively short period, as well as clinical noninferiority. This supports sustained integration of virtual patient assessment in the 'new normal'. Further work across all disciplines is needed to define acceptable limits of telemedicine and new avenues for potential benefit.",TRUE,Study conducted in NHS settings with virtual assessments.,NHS,0.9
J2895,2021,"How to save a small fortune! Improving the quality, clinical and cost effectiveness of oral nutritional supplement (ONS) prescribing in NHS Scotland","Introduction : In 2016 work began to accelerate transformational change for high quality, clinically and cost-effective patient care and oral nutritional supplement (ONS) prescribing in line with the Scottish Government's Quality Ambitions and Once for Scotland vision. Method(s): Sustained development has been enabled through an inter-professional Short Life Working Group (SLWG) and continued collaboration between the Scottish Dietetic Prescribing Support Group, Dietetic Leadership Network and Effective Prescribing & Therapeutics branch (Scottish Government). Result(s): All 14 NHS Boards in Scotland are progressing with implementing the SLWG's 12 key recommendations, published 2018. Key results: 1. Current data (2019) indicates improvement to the appropriateness of ONS prescribing; annual Scottish % variance ONS volume use (+3.8% 2015-16; -4% 2018-19) and cost (16 million 2015-16; 11 million 2018-19). 2. Standardised ONS prescribing data reporting and analysis is now used by all 14 NHS Boards in Scotland to continually drive improvement 3. Formulary variation is being reduced through Scotland wide Best Practice Guidance for Adult ONS Formulary Development 4. Continuous improvement to unwarranted variation in practice and processes has been driven through findings from structured interviews, e-surveys and a focus group. Scotland wide Guidelines for appropriate prescribing of ONS have been published. A Once for Scotland approach is being taken to patient/public information. There are also recommendations for the development of Best Practice Principles for dietitians and pre and post registration dietetic training. 5. New models of care, including the use of Technology Enabled Care, are currently being trialled in several NHS Boards to create transformational change in dietetic practice in line with NHS Scotland priorities Conclusion(s): Inter-professional working and shared learning has unlocked the potential to support improvement to the quality, clinical and cost-effectiveness of patient care and the development of equitable care pathways and health systems across Scotland - and perhaps beyond!.",TRUE,Study involves NHS settings in Scotland.,NHS,1
J2897,2021,Determinants of Human Papillomavirus Vaccine Uptake by Adult Women Attending Cervical Cancer Screening in 9 European Countries,"Introduction: Human papillomavirus-vaccinated cohorts, irrespective of age, will likely reduce their subsequent screening requirements, thus opening opportunities for global cost reduction and program sustainability. The determinants of uptake and completion of a 3-dose human papillomavirus vaccination program by adult women in a European context were estimated. Study design: This was an intervention study. Setting/participants: Study participants were women aged 25-45 years, attending opportunistic or population-based cervical cancer screening in Belgium, Denmark, Finland, France, Germany, Slovenia, Spain, Sweden, and the United Kingdom between April 2016 and May 2018. Intervention(s): Study participants completed a questionnaire on awareness and attitudes on adult female human papillomavirus vaccination and were invited to receive free human papillomavirus vaccination. Main Outcome Measure(s): Main outcome measures were acceptance, uptake, and completion of vaccination schedule. Determinants of vaccine uptake were explored using multilevel logistic models in 2019. Result(s): Among 3,646 participants, 2,748 (range by country=50%-96%) accepted vaccination, and 2,151 (range=30%-93%) received the full vaccination course. The factors associated with higher vaccine acceptance were previous awareness of adult female (OR=1.22, 95% CI=1.00, 1.48) and male (OR=1.59, 95% CI=1.28, 1.97) vaccination. Women in stable relationships (OR=0.56, 95% CI=0.45, 0.69) or with higher educational level (OR=0.76, 95% CI=0.63, 0.93) were more likely to refuse vaccination. Recruitment by postal invitation versus personal invitation from a healthcare professional resulted in lower vaccine acceptance (OR=0.13, 95% CI=0.02, 0.76). Vaccination coverage of >70% of adolescent girls in national public programs was of borderline significance in predicting human papillomavirus vaccine uptake (OR=3.23, 95% CI=0.95, 10.97). The main reasons for vaccine refusal were vaccine safety concerns (range=30%-59%) and the need for more information on human papillomavirus vaccines (range=1%-72%). No safety issues were experienced by vaccinated women. Conclusion(s): Acceptance and schedule completion were largely dependent on recruitment method, achieved coverage of national vaccination programs, and personal relationship status. Knowledge of benefits and safety reassurance may be critical to expanding vaccination target ages. Study results suggest that there are no major opinion barriers in adult women to human papillomavirus vaccination, especially when vaccination is offered face to face in healthcare settings. Trial Registration: EudraCT Number 2014-003177-42. Copyright Ã‚Â© 2020 American Journal of Preventive Medicine",TRUE,"Study occurs in cervical cancer screening settings, including NHS in the UK.",NHS,0.9
J2898,2021,Ondansetron and metoclopramide as second-line antiemetics in women with nausea and vomiting in pregnancy: the EMPOWER pilot factorial RCT,"<b>BACKGROUND</b>: Around one-third of pregnant women suffer from moderate to severe nausea and vomiting, causing physical and emotional distress and reducing their quality of life. There is no cure for nausea and vomiting in pregnancy. Management focuses on relieving symptoms and preventing morbidity, and often requires antiemetic therapy. National guidelines make recommendations about first-, second- and third-line antiemetic therapies, although care varies in different hospitals and women report feeling unsupported, dissatisfied and depressed.
<b>OBJECTIVES</b>: To determine whether or not, in addition to intravenous rehydration, ondansetron compared with no ondansetron and metoclopramide compared with no metoclopramide reduced the rate of treatment failure up to 10 days after drug initiation; improved symptom severity at 2, 5 and 10 days after drug initiation; improved quality of life at 10 days after drug initiation; and had an acceptable side effect and safety profile. To estimate the incremental cost per treatment failure avoided and the net monetary benefits from the perspectives of the NHS and women.
<b>DESIGN</b>: This was a multicentre, double-dummy, randomised, double-blinded, dummy-controlled 2 x 2 factorial trial (with an internal pilot phase), with qualitative and health economic evaluations.
<b>PARTICIPANTS</b>: Thirty-three patients (who were < 17 weeks pregnant and who attended hospital with nausea and vomiting after little or no improvement with first-line antiemetic medication) who attended 12 secondary care NHS trusts in England, 22 health-care professionals and 21 women participated in the qualitative evaluation.
<b>INTERVENTIONS</b>: Participants were randomly allocated to one of four treatment groups (1 : 1 : 1: 1 ratio): (1) metoclopramide and dummy ondansetron; (2) ondansetron and dummy metoclopramide; (3) metoclopramide and ondansetron; or (4) double dummy. Trial medication was initially given intravenously and then continued orally once women were able to tolerate oral fluids for a maximum of 10 days of treatment.
<b>MAIN OUTCOME MEASURES</b>: The primary end point was the number of participants who experienced treatment failure, which was defined as the need for further treatment because symptoms had worsened between 12 hours and 10 days post treatment. The main economic outcomes were incremental cost per additional successful treatment and incremental net benefit.
<b>RESULTS</b>: Of the 592 patients screened, 122 were considered eligible and 33 were recruited into the internal pilot (metoclopramide and dummy ondansetron, n = 8; ondansetron and dummy metoclopramide, n = 8; metoclopramide and ondansetron, n = 8; double dummy, n = 9). Owing to slow recruitment, the trial did not progress beyond the pilot. Fifteen out of 30 evaluable participants experienced treatment failure. No statistical analyses were performed. The main reason for ineligibility was prior treatment with trial drugs, reflecting an unpredicted change in prescribing practice at several points along the care pathway. The qualitative evaluation identified the requirements of the study protocol, in relation to guidelines on anti-sickness drugs, and the diversity of pathways to care as key hurdles to recruitment while the role of research staff was a key enabler. No important adverse events or side effects were reported.
<b>LIMITATIONS</b>: The pilot trial failed to achieve the recruitment target owing to unforeseen changes in the provision of care.
<b>CONCLUSIONS</b>: The trial was unable to provide evidence to support clinician decisions about the best choice of second-line antiemetic for nausea and vomiting in pregnancy.
<b>TRIAL REGISTRATION</b>: Current Controlled Trials ISRCTN16924692 and EudraCT 2017-001651-31.
<b>FUNDING</b>: This project was funded by the National Institute for Health Research (NIHR) Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 25, No. 63. See the NIHR Journals Library website for further project information.",TRUE,Study conducted in secondary care NHS trusts.,NHS,1
J2907,2021,A Decision Analysis Evaluating Screening for Kidney Cancer Using Focused Renal Ultrasound,"Background: Screening for renal cell carcinoma (RCC) has been identified as a key research priority; however, no randomised control trials have been performed. Value of information analysis can determine whether further research on this topic is of value. Objective(s): To determine (1) whether current evidence suggests that screening is potentially cost-effective and, if so, (2) in which age/sex groups, (3) identify evidence gaps, and (4) estimate the value of further research to close those gaps. Design, setting, and participants: A decision model was developed evaluating screening in asymptomatic individuals in the UK. A National Health Service perspective was adopted. Intervention(s): A single focused renal ultrasound scan compared with standard of care (no screening). Outcome measurements and statistical analysis: Expected lifetime costs, quality-adjusted life years (QALYs), and incremental cost-effectiveness ratio (ICER), discounted at 3.5% per annum. Results and limitations: Given a prevalence of RCC of 0.34% (0.18-0.54%), screening 60-yr-old men resulted in an ICER of 18 092/QALY (22 843/QALY). Given a prevalence of RCC of 0.16% (0.08-0.25%), screening 60-yr-old women resulted in an ICER of 37 327/QALY (47 129/QALY). In the one-way sensitivity analysis, the ICER was <30 000/QALY as long as the prevalence of RCC was >=0.25% for men and >=0.2% for women at age 60 yr. Given the willingness to pay a threshold of 30 000/QALY (37 878/QALY), the population-expected values of perfect information were 194 million (244 million) and 97 million (123 million) for 60-yr-old men and women, respectively. The expected value of perfect parameter information suggests that the prevalence of RCC and stage shift associated with screening are key research priorities. Conclusion(s): Current evidence suggests that one-off screening of 60-yr-old men is potentially cost-effective and that further research into this topic would be of value to society. Patient Summary: Economic modelling suggests that screening 60-yr-old men for kidney cancer using ultrasound may be a good use of resources and that further research on this topic should be performed. Copyright Ã‚Â© 2019 European Association of Urology",TRUE,Study adopts a National Health Service perspective.,NHS,0.9
J2908,2021,An algorithm for differentiating food antigen-related gastrointestinal symptoms,"Aim: The aim of this clinical audit was to assess patient-reported outcomes on the effect of dietary intervention, to enhance our understanding of possible treatment options in irritable bowel syndrome (IBS). Background(s): A large number of food-related gastro-intestinal disorders have been attributed to IBS for decades. Method(s): Patient-reported outcomes from the records of 149 IBS patients treated at secondary and tertiary Gastroenterology outpatients in two UK hospitals between January 2014 and July 2016 were audited. Patients all presented with symptoms fulfilling Rome III-IV criteria for IBS had negative coeliac serology and did not have other gastrointestinal (GI) conditions. A modified version of a low FODMAP diet had been recommended (gluten and lactose free diet (G/LFD)) and was implemented for 6 weeks. Outcomes and dietary adherence were recorded during outpatient's consultations. Result(s): A total of 134 patients complied with the diet optimally. The majority had an improvement rate >70% and continued with the diet. Fifty-three percent became completely or almost asymptomatic, while 27.6% had a poor response to the diet (scoring < 30%) to G/LFD. The improvement was excellent in patients with normal BMI and good in overweight and obese and where BMI <18. Over 50% did not require any follow-up within 12 months. Conclusion(s): Although it is unclear whether symptoms are triggered by gluten, fructans or lactose, elimination of gluten and lactose proved to be an effective treatment in patients with IBS. Multidisciplinary team management and implementation of detailed nutrition therapy using the audit algorithm might prove to be both cost effective and efficacious a treatment option in IBS. Copyright Ã‚Â© 2021 Research Institute for Gastroenterology and Liver Diseases. All rights reserved.",TRUE,Study conducted in UK hospital outpatient settings.,Community Health,1
