id,Year,Title,Abstract,include_stage5,reason_stage5,has_comparator,detected_comparator,has_primary_outcomes,detected_outcomes,confidence_stage5
J6212,2025,"Cost-effectiveness of BOOST online intervention for supported self-management of pain, fatigue and bowel incontinence in Inflammatory Bowel Disease","Background: People with IBD often experience symptoms of abdominal pain, fatigue and bowel incontinence that affect substantially their daily lives1 . IBD-BOOST is the first randomised controlled trial (RCT) assessing the effectiveness of an online self-management intervention, BOOST, in managing these symptoms in IBD2 . We report the cost-effectiveness of BOOST intervention compared to care as usual for people with IBD. Method(s): A cost-utility analysis was conducted alongside the pragmatic IBD-BOOST RCT of 780 patients requesting help for pain, fatigue or incontinence symptoms (mean age 49 years, 67% women, 55% with Crohn's disease)3 . The BOOST intervention costs and costs from patient-reported health service use, out-of-pocket expenses and time off work were calculated for each participant over the 12 months of follow-up. Qualityadjusted life-years (QALYs) over the 12 months were evaluated using the EQ-5D-5L questionnaires administered to participants at baseline, 6- and 12-months. Missing data (13% at 6 months and 38% at 12 months across the trial arms) was imputed using multiple imputation. Differences in total costs and QALYs between study arms were estimated using mixed effects models adjusting for pre-specified baseline factors. Incremental cost effectiveness ratios (ICERs) and net monetary benefit from UK healthcare and societal perspectives are reported. Result(s): At recruitment, study participants reported quality of life (EQ-5D utility) of 0.73 (SD 0.22) and overall IBD-related costs of 2321 (SD 3170) over the previous 3 months with cost of biologics accounting for 47% of these costs, followed by hospital outpatient services (22%) and work productivity loss costs (14%) (Figure 1). After missing data imputation and controlling for covariates, the BOOST intervention (151 per participant) was estimated to have led to health care cost savings of 746 (SE 356), other costs savings of 89 (SE 236) and incremental QALYs of 0.017 (SE 0.007) over the one-year follow-up per participant resulting in cost savings per QALY gained of 34,599 from the health services perspective and 39,745 from the societal perspective. The probability that the BOOST intervention was cost effective when compared with usual care was above 98% for willingness-to-pay thresholds of 20,000 to 30,000 from both health services and societal perspectives (Figure 2). Conclusion(s): Our findings indicate that the BOOST intervention for supported self-management of symptoms of pain, fatigue and bowel incontinence in people with IBD is cost-effective. (Figure Presented).",TRUE,RCT with usual care comparator and cost/QALY outcomes.,TRUE,Usual/Standard care,TRUE,"['cost', 'qaly']",1
J6213,2025,Can home-exercise programmes delivered via a handout format result in sufficient adherence among patients with musculoskeletal conditions/injuries? A systematic review,"Purpose: Musculoskeletal (MSK) conditions and injuries are a leading cause of disability globally, with the prevalence continuing to rise due to an increasing ageing population. This consequently increases the demands placed on health services to manage widespread physical disability to support those affected. In the UK, the NHS spends approximately 5bn a year treating MSK conditions, accounting for one of the largest areas of NHS expenditure and the biggest areas of workload. Home exercise programmes (HEPs) are a key component of evidence-based management of MSK conditions. However, effectiveness of treatment relies on patient adherence to these exercise programmes with the wider literature suggesting non-adherence rates may be as high as 70%. Adherence to physiotherapy interventions proves to be a complex issue and the reasons for poor adherence are shown to be multi-faceted. An avenue of exploration is the method of HEP delivery, which traditionally has been by verbal instruction often with a paper handout, although the use of digitised methods (e.g. smartphone Apps) are becoming more popular. Therefore, the purpose of this review was to understand if sufficient HEP adherence can be achieved when delivered via a printed format compared to alternate methods or physiotherapy interventions, specifically among adults treated for a MSK condition/injury. Method(s): This systematic review conducted according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. Six databases were searched from inception to April 2024: CINAHL, MEDLINE, Academic Search Complete, SPORTDiscus, PsycINFO and PubMed. Randomised clinical trials comparing HEPs delivered via paper handout versus alternate delivery methods or physiotherapy interventions, and the effect on adherence rates, were included. Methodological quality and certainty of evidence were assessed by one reviewer using the Cochrane RoB2 tool and modified GRADE approach, respectively. Result(s): Fifteen studies were included for review, categorised based on the type of intervention compared to paper handout, e.g., smart-device Apps/other digitised methods, supervised exercise, SMS/phone reminders. The findings suggest that while the use of paper handouts is superior to verbal instruction alone, Apps with more extensive functionalities, such as, remote monitoring, self-recording abilities and reminder notifications may promote even greater HEP adherence rates. However, studies were either of 'some concern' or 'high' risk of bias, and the overall quality (certainty) of evidence was determined to be 'low', meaning the ability to draw firm conclusions and recommendations is limited. Conclusion(s): Apps may potentially facilitate better adherence rates, but further high-quality research is required to firmly recommend a HEP delivery method. Clinicians should tailor their approaches specific to patients' needs and profiles, gaining an understanding of their patients' previous experiences, expectations and self-efficacy. Impact: The project highlights the need for more high-quality research in this important area of exercise therapy adherence. Methods of improving the currently poor adherence rates need to be established. Cost-effectiveness of such methods should also be researched prior to any widespread implementation. Facilitating better patient adherence with home-exercise treatment can lead to improved patient outcomes and self-management, which in turn can reduce healthcare provider burden and expenditure. Funding acknowledgements: No funding required. Work not funded. Keywords: Home-exercise, Adherence, Musculoskeletal conditions Copyright Ãƒâ€šÃ‚Â© 2025",TRUE,Uses comparator and measures adherence as impact outcome.,TRUE,Other,TRUE,['impact'],0.9
J6220,2025,Negative pressure wound therapy for surgical wounds healing by secondary intention is not cost-effective,"<b>BACKGROUND</b>: Negative pressure wound therapy (NPWT) has been used in clinical practice for surgical wounds healing by secondary intention (SWHSI), despite limited evidence regarding its clinical effectiveness and cost-effectiveness. The aim of this study was to evaluate the cost-effectiveness of NPWT for SWHSI, compared with standard dressings, from the perspective of the UK healthcare system.
<b>METHODS</b>: An economic model was used to extrapolate the effectiveness results of a meta-analysis over a patient's lifetime and estimate the costs and outcomes (quality-adjusted life-years (QALYs)) of NPWT and standard dressings. The probability of NPWT being cost-effective was estimated, with extensive scenario analyses conducted to evaluate the robustness of results and the degree of uncertainty.
<b>RESULTS</b>: On average, NPWT was associated with higher costs and marginally higher QALYs than standard dressings. The cost difference was mainly driven by the additional intervention costs associated with NPWT. The estimated probability of NPWT being cost-effective was <30%. There was considerable uncertainty in the findings, driven largely by uncertainty in the estimated pooled relative effect from the meta-analysis. Results were robust to different scenario analyses.
<b>CONCLUSION</b>: No evidence was found demonstrating that NPWT was a cost-effective alternative to standard dressings for SWHSI.",TRUE,Uses comparator and measures cost/QALYs.,TRUE,Usual/Standard care,TRUE,"['cost', 'qaly']",1
J6221,2025,Negative pressure wound therapy for surgical wounds healing by secondary intention is not cost-effective,"Background: Negative pressure wound therapy (NPWT) has been used in clinical practice for surgical wounds healing by secondary intention (SWHSI), despite limited evidence regarding its clinical effectiveness and cost-effectiveness. The aim of this study was to evaluate the cost-effectiveness of NPWT for SWHSI, compared with standard dressings, from the perspective of the UK healthcare system. Method(s): An economic model was used to extrapolate the effectiveness results of a meta-analysis over a patient's lifetime and estimate the costs and outcomes (quality-adjusted life-years (QALYs)) of NPWT and standard dressings. The probability of NPWT being cost-effective was estimated, with extensive scenario analyses conducted to evaluate the robustness of results and the degree of uncertainty. Result(s): On average, NPWT was associated with higher costs and marginally higher QALYs than standard dressings. The cost difference was mainly driven by the additional intervention costs associated with NPWT. The estimated probability of NPWT being cost-effective was <30%. There was considerable uncertainty in the findings, driven largely by uncertainty in the estimated pooled relative effect from the meta-analysis. Results were robust to different scenario analyses. Conclusion(s): No evidence was found demonstrating that NPWT was a cost-effective alternative to standard dressings for SWHSI. Copyright Ãƒâ€šÃ‚Â© The Author(s) 2025.",TRUE,Uses standard dressings as comparator and measures cost/QALY outcomes.,TRUE,Usual/Standard care,TRUE,"['cost', 'qaly']",1
J6222,2025,The clinical and cost effectiveness of a STAndardised DIagnostic Assessment for children and adolescents with emotional difficulties: the STADIA multi-centre randomised controlled trial,"BACKGROUND: Standardised Diagnostic Assessment tools, such as the Development and Well-Being Assessment (DAWBA), may aid detection and diagnosis of emotional disorders but there is limited real-world evidence of their clinical or cost effectiveness. METHOD(S): We conducted a multicentre, two-arm parallel group randomised controlled trial in eight large National Health Service Trusts in England providing multidisciplinary specialist Child and Adolescent Mental Health Services (CAMHS). Participants (5-17 year-olds with emotional difficulties referred to CAMHS) were randomly assigned (1:1), following referral receipt, to either receive the DAWBA and assessment-as-usual (intervention group) or assessment-as-usual (control group). Data were self-reported by participants (parents and/or young person, depending on age) at baseline, 6- and 12-month post-randomisation and collected from clinical records up to 18 months post-randomisation. The primary outcome was a clinician-made diagnosis decision about the presence of an emotional disorder within 12 months of randomisation. TRIAL REGISTRATION: ISRCTN15748675. RESULT(S): In total, 1,225 children and young people (58% female sex) were randomised (615 intervention; 610 control). Adherence to the intervention (full/partial completion) was 80% (494/615). At 12 months, 68 (11%) participants in the intervention group received an emotional disorder diagnosis versus 72 (12%) in the control group (adjusted risk ratio (RR) 0.94 [95% CI 0.70, 1.28]). The intervention was not cost effective. There was no evidence of any differences between groups for service-related or participant-reported secondary outcomes, for example, CAMHS acceptance of the index referral (intervention 277 (45%) versus control 262 (43%); RR: 1.06 [95% CI: 0.94, 1.19]) was similar between groups. CONCLUSION(S): As delivered in this pragmatic trial, we found no evidence for the effectiveness or cost effectiveness of using a Standardised Diagnostic Assessment tool in aiding the detection of emotional disorders or clinical outcomes in clinically referred children and young people. Despite regular efforts to encourage clinicians to view the DAWBA report and consider its findings as part of assessment and diagnosis, we did not collect data on usage and therefore cannot confirm the extent to which clinicians did this. As a pragmatic trial that aimed to test the effectiveness of incorporating the DAWBA into usual practice and clinical care, our study found that, in the format as delivered in this trial, there was no impact on diagnosis or clinical outcomes. Copyright Ãƒâ€šÃ‚Â© 2024 The Author(s). Journal of Child Psychology and Psychiatry published by John Wiley & Sons Ltd on behalf of Association for Child and Adolescent Mental Health.",TRUE,RCT with control group and primary outcomes on cost and clinical impact.,TRUE,Usual/Standard care,TRUE,"['cost', 'clinical', 'impact']",1
J6224,2025,Randomised controlled trial testing clinical and cost-effectiveness of the Live Well self-management toolkit for people with Parkinson's and their carers,"Background: Self-management interventions provide information and tools to people with long-term conditions to help them manage their own condition. They have been shown to improve patient outcomes and reduce healthcare utilisation. Whilst charities and healthcare providers offer information and advice, there is no effective comprehensive self-management intervention available for people in the UK living with Parkinson's. Through co-design with people with Parkinson's, carers and healthcare professionals, systematic reviews, and qualitative studies, we developed the self-management Live Well with Parkinson's toolkit, facilitated by trained supporters. The toolkit contains information about symptoms, therapies, ways to optimise wellbeing, and practical advice. There are personalised sections covering information about themselves, their health and support, a calendar, to do lists, the ability to review and track symptoms, and an asset-based wellbeing section to identify health priorities they wanted to maintain. Method(s): This toolkit was tested in a single-blind randomised controlled trial in England. Participants were community-dwelling individuals, with a diagnosis of Parkinson's and randomised 1:1 to receive the Live Well with Parkinson's toolkit or treatment as usual. The primary outcome was health-related quality of life (PDQ-39) at 12 months with a range of secondary outcome measures. Outcomes are being analysed using linear mixed models, controlling for baseline scores. Result(s): We recruited 346 participants between January 2022-July 2023 with a median age 71 years (IQR 11.25),159 (46%) women, and 297 (86%) White British. Data collection was completed in August 2024 with a retention rate of 88% at 12-month follow-up. The process evaluation revealed highly positive feedback. Clinical and cost-effectiveness analysis will be available for presentation at the conference, including primary and secondary outcomes. Conclusion(s): The outcomes of this programme will inform the effectiveness of this intervention, as well as the effective components, mechanisms, and future developments to improve quality of life for people with Parkinson's when using self-management tools. Copyright Ãƒâ€šÃ‚Â© 2025",TRUE,RCT with usual care comparator and primary outcomes on quality of life.,TRUE,Usual/Standard care,TRUE,"['qaly', 'clinical']",1
J6244,2025,Pain management training for people with persistent pain and their informal carers (JOINT SUPPORT): Multicentre randomised controlled feasibility trial with embedded qualitative study in English musculoskeletal services,"Objectives To assess the feasibility of conducting a pragmatic, multicentre randomised controlled trial (RCT) to test the clinical and cost-effectiveness of a pain management training intervention to support people with persistent musculoskeletal pain and their informal carers. Design Two-arm, multicentre, pragmatic, open, feasibility RCT with embedded qualitative study. Setting National Health Service (NHS) providers in four English hospitals. Participants Adults receiving NHS care for persistent musculoskeletal pain and their informal carers. Intervention Control: usual NHS care. Experimental: usual NHS care plus a carer-patient pain management training intervention (JOINT SUPPORT), comprising five, 1-hour, group-based sessions for patients and carers, delivered by trained physiotherapists or occupational therapists. Content included understanding pain, pacing, graded activity, fear avoidance, goal-setting, understanding the benefits of physical activity and medication management. This was re-enforced with a workbook. After the group-based sessions, patients and carers were supported through three telephone sessions. Randomisation Central randomisation was computer-generated (2:1 Experimental:Control), stratified by hospital and patient-participant age (<=65 years). There was no blinding. Main outcome measures Data collected at baseline and 3 months post-randomisation included screening logs, intervention logs, fidelity checklists and clinical outcomes on quality of life, physical and emotional outcomes, adverse events and resource use. Interviews with 14 patient-carer participants and six health professionals who delivered the intervention. Results A total of 76 participants (38 patients; 38 carers) were enrolled. Sixty per cent (312/480) of patients screened were eligible with 12% consenting to be randomised (38/312). Fifty-four per cent (13/24) of the experimental group reached minimal compliance with the JOINT SUPPORT intervention. There was no evidence of treatment contamination. For patient-participant outcomes, within-group differences from baseline to 3 months favoured the control group when assessed by EQ-5D and Generalised Self-Efficacy total score, but favoured the intervention group when assessed by numerical rating scale pain, fatigue and Centre for Epidemiologic Studies Depression Scaletotal score. Qualitative data demonstrated the acceptability of the trial design and JOINT SUPPORT intervention with modifications to improve trial processes. Conclusions The JOINT SUPPORT intervention was acceptable to patient-carer dyads and health professionals. Modifications to trial design, particularly enhanced recruitment strategies, are required. Trial registration number ISRCTN78169443. Data availability statement The data that support the findings of this study are available from the corresponding author (TS) on reasonable request. This includes access to the full protocol, anonymised participant-level dataset and statistical code. Copyright Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2025.",TRUE,RCT with usual care comparator and clinical outcomes measured.,TRUE,Usual/Standard care,TRUE,"['clinical', 'impact']",1
J6256,2025,Identifying and Predicting Risk for Hospital Admission among Patients with Parkinsonism,"Background: Patients with parkinsonism are more likely than age-matched controls to be admitted to hospital. It may be possible to reduce the cost and negative impact by identifying patients at highest risk and intervening to reduce hospital-related costs. Predictive models have been developed in nonparkinsonism populations. Objective(s): The aims were to (1) describe the reasons for admission, (2) describe the rates of hospital admission/emergency department attendance over time, and (3) use routine data to risk stratify unplanned hospital attendance in people with parkinsonism. Method(s): This retrospective cohort study used Clinical Practice Research Datalink GOLD, a large UK primary care database, linked to hospital admission and emergency department attendance data. The primary diagnoses for nonelective admissions were categorized, and the frequencies were compared between parkinsonism cases and matched controls. Multilevel logistic and negative binomial regression models were used to estimate the risk of any and multiple admissions, respectively, for patients with parkinsonism. Result(s): There were 9189 patients with parkinsonism and 45,390 controls. The odds of emergency admission more than doubled from 2010 to 2019 (odds ratio [OR] 2.33; 95% confidence interval [CI] 1.96, 2.76; P-value for trend <0.001). Pneumonia was the most common reason for admission among cases, followed by urinary tract infection. Increasing age, multimorbidity, parkinsonism duration, deprivation, and care home residence increased the odds of admission. Rural location was associated with reduced OR for admission (OR 0.79; 95% CI 0.70, 0.89). Conclusion(s): Our risk stratification tool may enable empirical targeting of interventions to reduce admission risk for parkinsonism patients. Copyright Ãƒâ€šÃ‚Â© 2024 The Author(s). Movement Disorders Clinical Practice published by Wiley Periodicals LLC on behalf of International Parkinson and Movement Disorder Society.",TRUE,Uses matched controls and measures admission rates.,TRUE,Usual/Standard care,TRUE,"['utilization', 'impact']",0.9
J6257,2025,Interventions to reduce nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales in community pharmacies,"- Background Antimicrobial resistance (AMR) is a major global health concern. One of the most important causes of AMR is the excessive and inappropriate use of antimicrobial drugs in healthcare and community settings. Most countries have policies that require antimicrobial drugs to be obtained from a pharmacy by prescription. The term 'nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sale' refers to the dispensing and selling of antimicrobial drugs without a prescription in countries where the pharmaceutical policy does not permit the sale of antimicrobial drugs without a prescription. Pharmacies, drugstores, and other medicine outlets are major sources of nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales in the community setting. Objectives To assess the effects of interventions for reducing nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales by pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in community pharmacies, drugstores, and other medicine outlets. To assess whether the effects of interventions differ according to types of interventions (single or multicomponent), community pharmacy personnel (pharmacists or nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists), and countries (low to lowerÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂmiddleÃƒÂ¢Ã¢â€šÂ¬Ã‚Âincome and upperÃƒÂ¢Ã¢â€šÂ¬Ã‚Âmiddle to high income). Search methods We searched five databases, including CENTRAL, MEDLINE, and Embase, and two trial registers to 26 September 2022. We also conducted reference checking and citation searches. Selection criteria We included randomized trials, clusterÃƒÂ¢Ã¢â€šÂ¬Ã‚Ârandomized trials, and quasiÃƒÂ¢Ã¢â€šÂ¬Ã‚Ârandomized trials evaluating interventions targeted at pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in community pharmacies, drugstores, and other medicine outlets. Our primary outcomes were nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales, symptomatic or asymptomatic infections caused by antimicrobialÃƒÂ¢Ã¢â€šÂ¬Ã‚Âresistant pathogens among pharmacy clients or community residents, and adverse events associated with nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial drug use in pharmacy clients. Our secondary outcomes were history taking and provision of advice to pharmacy clients, and knowledge of pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists. Data collection and analysis We followed standard Cochrane methods. Main results We included four trials conducted in pharmacies and drugstores. Three studies were published between 2000 and 2010, and the fourth in 2016. In total, 942 community pharmacies and drugstores participated, including both pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists. One study conducted in Scotland was a fourÃƒÂ¢Ã¢â€šÂ¬Ã‚Âarm trial that included educational outreach visits, continuing professional education, and a combination of both as interventions, in comparison to a control group supplied with guideline materials only. Two studies conducted in Portugal and Uganda compared the combination of training and distribution of written materials with a control of no intervention. One study conducted in Thailand and Vietnam compared a sequence of three interventions (regulatory enforcement, education, and peerÃƒÂ¢Ã¢â€šÂ¬Ã‚Âmonitoring) with a control of no intervention. Only nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales, history taking and provision of advice to pharmacy clients, and knowledge of pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists were assessed in the included studies; no study assessed other outcomes. We judged the overall risk of bias for nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales to be high risk and for the other two outcomes to be some concerns. One study conducted in Scotland assessed singleÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcomponent interventions (in two intervention arms) versus a control of written guidelines, and reported one primary outcome and one secondary outcome. NonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales: the study reported the sale or nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âsale of antifungal drugs according to simulated patient scenarios. It did not report any differences between the intervention and control groups for the scenarios in which antifungal drugs should not have been sold without a prescription. The certainty of evidence for this outcome was very low. Knowledge of pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists: the study reported knowledge scores at baseline and followÃƒÂ¢Ã¢â€šÂ¬Ã‚Âup, but did not compare the scores between t o singleÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcomponent intervention arms and the control arm at both time points. Four studies assessed multicomponent interventions versus a control of written guidelines or no intervention, and reported one primary outcome and two secondary outcomes. NonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales: two studies conducted in Uganda, Thailand, and Vietnam involving 337 randomized community pharmacies and drugstores reported the proportion of nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial sales to the total number of requests using a simulated client method. Based on vote counting, both studies favored the intervention, that is multicomponent interventions reduced the sales of nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial drugs by pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists. The information in the other two studies was inadequate to address this primary outcome. One study in Portugal reported that total antibiotic consumption at the municipal level (comprising both prescribed and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescribed antibiotic sales) was reduced after a multicomponent intervention. The study conducted in Scotland assessed a multicomponent intervention (in one intervention arm) and reported the sale or nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âsale of antifungal drugs according to simulated patient scenarios. It did not report any differences between the intervention and control groups for the scenarios in which antifungal drugs should not have been sold without a prescription. The certainty of evidence for this outcome was very low. History taking and provision of advice to pharmacy clients: two studies conducted in Uganda, Thailand, and Vietnam reported this outcome. In Thailand and Vietnam, there was an improvement in the practices of pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in the intervention groups, while Uganda reported a paradoxical decline. Knowledge of pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists: the study conducted in Scotland reported knowledge scores at baseline and followÃƒÂ¢Ã¢â€šÂ¬Ã‚Âup, but did not compare the scores between the multicomponent intervention arm and control arm at both time points. Authors' conclusions No firm conclusions can be drawn about the effects of singleÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcomponent interventions due to limited evidence. Multicomponent interventions may not reduce the sales of nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âprescription antimicrobial drugs in community pharmacies, drugstores, and other medicine outlets; however, the evidence is of very low certainty. Further studies on this topic are needed, particularly to assess the effects of important single interventions such as improving pharmaceutical policies. Plain language summary What are the effects of interventions on sales of antimicrobial drugs without prescription in community pharmacies? Key messages ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¢ There is no clear evidence that the singleÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcomponent interventions targeted at pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in community pharmacies and drugstores are effective. ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¢ When multicomponent interventions are used, the sale of antimicrobial drugs without a prescription may not be reduced, but we are very uncertain about the results. ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¢ BetterÃƒÂ¢Ã¢â€šÂ¬Ã‚Âquality studies are needed to fully look at this topic. What is antimicrobial resistance? Antimicrobial drugs kill microorganisms such as bacteria, viruses, parasites, and fungi. They can be grouped according to the microorganism they primarily act against; for example, antibiotics are used against bacteria, and antivirals are used against viruses. Antimicrobial resistance is the ability of microorganisms to persist or grow in the presence of these drugs. Many microorganisms become resistant to antimicrobial drugs due to the misuse and overuse of these drugs, especially in community settings. In many countries, antimicrobial drugs are recommended to be sold only with a doctorÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s prescription, but some pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in community pharmacies and drugstores do sell them without a prescription. However, it is important to note that laws vary between countries. Antimicrobial drugs can be obtained without a prescription in some countries for certain circumstances. We need to know which interventions are effective in helping pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âp armacists reduce the sale of antimicrobial drugs without a prescription in countries where laws do not permit the sale of antimicrobial drugs without a prescription. What did we want to find out? In this review we looked at whether interventions that target pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in community pharmacies and drugstores can reduce the sale of antimicrobial drugs without a prescription. What did we do? We searched for published studies in which researchers looked at the effect of educational training, government regulations, financial incentives, or peerÃƒÂ¢Ã¢â€šÂ¬Ã‚Âmonitoring for reducing the sales of antimicrobial drugs without a prescription by pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists. We compared and summarized the results of the studies and rated our certainty in the evidence based on study methods and sizes. What did we find? We included four studies conducted in five countries: Portugal, Scotland, Thailand, Vietnam, and Uganda. The studies looked at three types of interventions at community pharmacies and drugstores: regulations on sales of antimicrobial drugs, education of pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists, and peerÃƒÂ¢Ã¢â€šÂ¬Ã‚Âmonitoring on antimicrobial drug sales. When pharmacists and nonÃƒÂ¢Ã¢â€šÂ¬Ã‚Âpharmacists in community pharmacies and drugstores received more than one intervention component, the number of sales of antimicrobial drugs without a prescription may not be reduced, but we are very uncertain about the results. No studies measured drugÃƒÂ¢Ã¢â€šÂ¬Ã‚Âresistant infections or unwanted effects of antimicrobial drugs in pharmacy users. Further studies on this topic are needed, particularly looking at the effects of singleÃƒÂ¢Ã¢â€šÂ¬Ã‚Âcomponent interventions. How upÃƒÂ¢Ã¢â€šÂ¬Ã‚ÂtoÃƒÂ¢Ã¢â€šÂ¬Ã‚Âdate is this review? The evidence is current to September 2022.",TRUE,Has comparator and measures primary impact outcomes.,TRUE,No intervention/Do nothing,TRUE,['impact'],0.9
J6263,2025,"QbTest for ADHD assessment and medication management: A mixed-methods systematic review of impact on clinical outcomes and patient, carer and clinician experiences","Objectives To explore patient, carer and clinician experiences of the QbTest and its impact on patient outcomes for attention deficit hyperactivity disorder (ADHD) diagnosis and medication management. Design Mixed-methods systematic review. Data sources MEDLINE, EMBASE, PsycINFO, CINAHL, ClinicalTrials.gov and WHO ICTRP (from inception to September 2024). Study selection Primary studies, of any design, that evaluated any version of the QbTest (QbMini <5 years, QbTest 6-12 or 12-60 years, QbCheck for remote assessment via webcam or QbMT smartphone version), for ADHD diagnosis and/or medication management and provided data on any of the following outcomes, were eligible: time to assessment/diagnostic decision, use of services, impact on clinical decision-making, healthcare professionals' confidence in assessment, intervention use, morbidity, mortality, health-related quality of life, cost, ease of use, experience and acceptability of the test to patients, carers and clinicians. Data extraction and synthesis Two reviewers independently screened titles and abstracts and assessed potentially relevant reports for inclusion. One reviewer conducted data extraction and risk of bias (RoB) assessment, checked by a second reviewer. Mixed-methods synthesis followed the convergent-integrated approach. Results We identified 10 eligible studies (9 QbTest; 1 QbCheck), including 1 randomised controlled trial (RCT), 2 feasibility RCTs, 5 before-And-After studies, 1 mixed-methods study and 1 diagnostic study. Most studies enrolled children in the UK and included surveys or interviews with patients, carers or clinicians. The RCT and before-And-After studies were judged at high/serious RoB. Six survey components and two qualitative interview components were judged at some concerns of RoB. We identified one ongoing study of the QbMT and no studies for QbMini. We organised themes emerging from the qualitative synthesis into two broad conceptual categories: views around the helpfulness of the QbTest (contribution to ADHD diagnosis, treatment decision-making, communication with caregivers) and barriers to QbTest implementation (practical barriers and acceptability of the test to patients and caregivers). Findings suggested that the addition of the QbTest may reduce time to diagnosis, improve clinician confidence in the diagnostic decision, increase the proportion of patients with a diagnostic decision and reduce cost and number of clinic appointments. The QbTest appeared to be generally well received by clinicians, patients and carers. However, barriers to test implementation were reported. Clinicians cited staffing, room requirements and issues with technology, and patients highlighted the test length and repetitive nature. Little data exist on the use of the QbTest for medication management. Conclusions The available evidence suggests the QbTest may be a useful addition to ADHD assessment in children and young people. Further well-designed RCTs with qualitative substudies are required to assess the impact of the QbTest on patient outcomes, user experience and cost, particularly for medication management and in adults, where evidence is scarce. Such RCTs should include economic analyses, direct comparisons to other continuous performance tests with motion trackers and subgroup analyses including age, sex, ethnicity and comorbidities. PROSPERO registration number CRD42023482963. Copyright Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2025. Re-use permitted under CC BY. Published by BMJ Group.",TRUE,Includes RCT with cost and clinical outcomes.,TRUE,Usual/Standard care,TRUE,"['cost', 'clinical', 'time', 'impact']",0.9
