id,Year,Title,Abstract,include_stage4,reason_stage4,publication_type,confidence_stage4
J3159,2022,Treating common mental disorder including psychotic experiences in the primary care improving access to psychological therapies programme (the TYPPEX study): Protocol for a stepped wedge cluster randomised controlled trial with nested economic and process evaluation of a training package for therapists,"Introduction At least one in four people treated by the primary care improving access to psychological therapies (IAPT) programme in England experiences distressing psychotic experiences (PE) in addition to common mental disorder (CMD). These individuals are less likely to achieve recovery. IAPT services do not routinely screen for nor offer specific treatments for CMD including PE. The Tailoring evidence-based psychological therapY for People with common mental disorder including Psychotic EXperiences study will evaluate the clinical and cost-effectiveness of an enhanced training for cognitive behavioural therapists that aims to address this clinical gap. Methods and analysis This is a multisite, stepped-wedge cluster randomised controlled trial. The setting will be IAPT services within three mental health trusts. The participants will be (1) 56-80 qualified IAPT cognitive behavioural therapists and (2) 600 service users who are triaged as appropriate for cognitive behavioural therapy in an IAPT service and have PE according to the Community Assessment of Psychic Experiences - Positive 15-items Scale. IAPT therapists will be grouped into eight study clusters subsequently randomised to the control-intervention sequence. We will obtain pseudonymous clinical outcome data from IAPT clinical records for eligible service users. We will invite service users to complete health economic measures at baseline, 3, 6, 9 and 12-month follow-up. The primary outcome will be the proportion of patients with common mental disorder psychotic experiences who have recovered by the end of treatment as measured by the official IAPT measure for recovery. Ethics and dissemination The study received the following approvals: South Central - Berkshire Research Ethics Committee on 28 April 2020 (REC reference 20/SC/0135) and Health Research Authority (HRA) on 23 June 2020. An amendment was approved by the Ethics Committee on 01 October 2020 and HRA on 27 October 2020. Results will be made available to patients and the public, the funders, stakeholders in the IAPT services and other researchers. Trial registration number ISRCTN93895792. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2022 BMJ Publishing Group. All rights reserved.",FALSE,Study protocol identified in title and abstract,Protocol,1
J470,2019,Rationale and protocol for the Assessment of Impact of Real-time Continuous Glucose Monitoring on people presenting with severe Hypoglycaemia (AIR-CGM) study,"Background: Severe hypoglycaemia carries a significant risk of morbidity and mortality for people with type 1 diabetes. Economic costs are also high, estimated at approximately 13 million annually in England, UK. Continuous glucose monitoring (CGM) has been shown to reduce hypoglycaemia and associated fear, improve overall glycaemia and quality of life, and is cost-effective. Despite effective pathways in place with high levels of resource utilization, it has been reported there are low levels of follow-up, therapy change and specialist intervention after severe hypoglycaemia. This study is designed to assess the impact of providing real-time CGM to people with type 1 diabetes, who have had a recent episode of severe hypoglycaemia (within 72 h), compared to standard care. Methods/design: Fifty-five participants with type 1 diabetes and a recent episode of severe hypoglycaemia, who are CGM naive, will be recruited to the study. Participants will be randomised to CGM or standard care. The primary outcome is percentage time spent in hypoglycaemia (< 3.0 mmol/L, 55 mg/dL). Secondary outcomes include other measures of hypoglycaemia, time in euglycaemia, overall glucose status and patient reported qualitative measures. Discussion(s): This study assesses the impact of providing continuous glucose monitoring at the outset in individuals at highest risk of hypoglycaemia. Changing demand means that novel approaches need to be taken to healthcare provision. This study has the potential to shape future national standards. Trial registration: NCT03748433, November 2018 (UK). Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2019 The Author(s).",FALSE,Study protocol identified in title and abstract,Protocol,1
J5385,2024,Review of the National Institute for Health and Care Excellence guidelines on the management of atrial and ventricular arrhythmias,"The National Institute for Health and Care Excellence (NICE) guidelines present a synopsis of extensive internal evidence and technology reviews, with a particular focus on clinical efficacy and cost-effectiveness within the NHS in England. This approach has delivered a novel perspective on arrhythmia management, with important distinctions from other policymakers' recommendations. For example, when compared with the European Society of Cardiology (ESC) and the American Heart Association (AHA)/Heart Rhythm Society (HRS)/American College of Cardiology (ACC) guidelines on atrial fibrillation (AF), NICE advocates unique strategies regarding arrhythmia detection, stroke and bleeding risk stratification, and rhythm control (NICE CG 196). Likewise, for patients at risk of sudden cardiac death, NICE TA314 not only recommends device therapy based on New York Heart Association class and ECG findings, but also incorporates quality-adjusted life year data from analysis of key randomised controlled trials. This review examines the NICE guidelines, together with those from the AHA/HRS/ACC and ESC, on the management of AF and ventricular arrhythmias and highlights the key common features and discrepancies between these important documents. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.",FALSE,Editorial/commentary on guidelines,Editorial/Commentary,0.9
J1558,2020,Getting evidence into clinical practice: protocol for evaluation of the implementation of a home-based cardiac rehabilitation programme for patients with heart failure,"<b>INTRODUCTION</b>: Cardiac rehabilitation (CR) improves health-related quality of life and reduces hospital admissions. However, patients with heart failure (HF) often fail to attend centre-based CR programmes. Novel ways of delivering healthcare, such as home-based CR programmes, may improve uptake of CR. Rehabilitation EnAblement in CHronic Heart Failure (REACH-HF) is a new, effective and cost-effective home-based CR programme for people with HF. The aim of this prospective mixed-method implementation evaluation study is to assess the implementation of the REACH-HF CR programme in the UK National Health Service (NHS). The specific objectives are to (1) explore NHS staff perceptions of the barriers and facilitators to the implementation of REACH-HF, (2) assess the quality of delivery of the programme in real-life clinical settings, (3) consider the nature of any adaptation(s) made and how they might impact on intervention effectiveness and (4) compare real-world patient outcomes to those seen in a prior clinical trial.
<b>METHODS AND ANALYSIS</b>: REACH-HF will be rolled out in four NHS CR centres across the UK. Three healthcare professionals from each site will be trained to deliver the 12-week programme. In-depth qualitative interviews and focus groups will be conducted with approximately 24 NHS professionals involved in delivering or commissioning the programme. Consultations for 48 patients (12 per site) will be audio recorded and scored using an intervention fidelity checklist. Outcomes routinely recorded in the National Audit of Cardiac Rehabilitation will be analysed and compared with outcomes from a recent randomised controlled trial: the Minnesota Living with HF Questionnaire and exercise capacity (Incremental Shuttle Walk Test). Qualitative research findings will be mapped onto the Normalisation Process Theory framework and presented in the form of a narrative synthesis. Results of the study will inform national roll-out of REACH-HF.
<b>ETHICS AND DISSEMINATION</b>: The study (IRAS 261723) has received ethics approval from the South Central (Hampshire B) Research Ethics Committee (19/SC/0304). Written informed consent will be obtained from all health professionals and patients participating in the study. The research team will ensure that the study is conducted in accordance with the Declaration of Helsinki, the Data Protection Act 2018, General Data Protection Regulations and in accordance with the Research Governance Framework for Health and Social Care (2005). Findings will be published in scientific peer-reviewed journals and presented at local, national and international meetings to publicise and explain the research methods and findings to key audiences to facilitate the further uptake of the REACH-HF intervention.
<b>TRIAL REGISTRATION</b>: ISRCTN86234930.",FALSE,Study protocol identified in title and abstract,Protocol,1
J1611,2020,Mentalization for Offending Adult Males (MOAM): study protocol for a randomized controlled trial to evaluate mentalization-based treatment for antisocial personality disorder in male offenders on community probation,"Background: Antisocial personality disorder (ASPD), although associated with very significant health and social burden, is an under-researched mental disorder for which clinically effective and cost-effective treatment methods are urgently needed. No intervention has been established for prevention or as the treatment of choice for this disorder. Mentalization-based treatment (MBT) is a psychotherapeutic treatment that has shown some promising preliminary results for reducing personality disorder symptomatology by specifically targeting the ability to recognize and understand the mental states of oneself and others, an ability that is compromised in people with ASPD. This paper describes the protocol of a multi-site RCT designed to test the effectiveness and cost-effectiveness of MBT for reducing aggression and alleviating the wider symptoms of ASPD in male offenders subject to probation supervision who fulfil diagnostic criteria for ASPD. Method(s): Three hundred and two participants recruited from a pool of offenders subject to statutory supervision by the National Probation Service at 13 sites across the UK will be randomized on a 1:1 basis to 12 months of probation plus MBT or standard probation as usual, with follow-up to 24 months post-randomization. The primary outcome is frequency of aggressive antisocial behaviour as assessed by the Overt Aggression Scale - Modified. Secondary outcomes include violence, offending rates, alcohol use, drug use, mental health status, quality of life, and total service use costs. Data will be gathered from police and criminal justice databases, NHS record linkage, and interviews and self-report measures administered to participants. Primary analysis will be on an intent-to-treat basis; per-protocol analysis will be undertaken as secondary analysis. The primary outcome will be analysed using hierarchical mixed-effects linear regression. Secondary outcomes will be analysed using mixed-effects linear regression, mixed-effects logistic regression, and mixed-effects Poisson models for secondary outcomes depending on whether the outcome is continuous, binary, or count data. A cost-effectiveness and cost-utility analysis will be undertaken. Discussion(s): This definitive, national, multi-site trial is of sufficient size to evaluate MBT to inform policymakers, service commissioners, clinicians, and service users about its potential to treat offenders with ASPD and the likely impact on the population at risk. Trial registration: ISRCTN 32309003. Registered on 8 April 2016. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2020, The Author(s).",FALSE,Study protocol identified in title and abstract,Protocol,1
J2583,2021,Single versus combination intravenous antiÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âpseudomonal antibiotic therapy for people with cystic fibrosis,"- Background The choice of antibiotic, and the use of single or combined therapy are controversial areas in the treatment of respiratory infection due to Pseudomonas aeruginosa in cystic fibrosis (CF). Advantages of combination therapy include wider range of modes of action, possible synergy and reduction of resistant organisms; advantages of monotherapy include lower cost, ease of administration and reduction of drugÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Ârelated toxicity. Current evidence does not provide a clear answer and the use of intravenous antibiotic therapy in CF requires further evaluation. This is an update of a previously published review. Objectives To assess the effectiveness of single compared to combination intravenous antiÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âpseudomonal antibiotic therapy for treating people with CF. Search methods We searched the Cochrane Cystic Fibrosis and Genetic Disorders Group Trials Register, comprising references identified from comprehensive electronic database searches and handsearches of relevant journals and abstract books of conference proceedings. Most recent search of the Group's Trials Register: 07 October 2020. We also searched online trials registries on 16 November 2020. Selection criteria Randomised controlled trials (RCTs) comparing a single intravenous antiÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âpseudomonal antibiotic with a combination of that antibiotic plus a second antiÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âpseudomonal antibiotic in people with CF. Data collection and analysis Two authors independently assessed trial quality and extracted data. We assessed the certainty of the data using GRADE. Main results We identified 59 trials, of which we included eight trials (356 participants) comparing a single antiÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âpseudomonal agent to a combination of the same antibiotic and one other. There was a wide variation in the individual antibiotics used in each trial. In total, the trials included seven comparisons of a betaÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âlactam antibiotic (penicillinÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Ârelated or third generation cephalosporin) with a betaÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚ÂlactamÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âaminoglycoside combination and three comparisons of an aminoglycoside with a betaÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚ÂlactamÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âaminoglycoside combination. There was considerable heterogeneity amongst these trials, leading to difficulties in performing the review and interpreting the results. These results should be interpreted cautiously. Six of the included trials were published between 1977 and 1988; these were singleÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âcentre trials with flaws in the randomisation process and small sample size. Overall, the methodological quality was poor and the certainty of the evidence ranged from low to moderate. The review did not find any differences between monotherapy and combination therapy in either the short term or in the long term for the outcomes of different lung function measures, bacteriological outcome measures, need for additional treatment, adverse effects, quality of life or symptom scores. Authors' conclusions The results of this review are inconclusive. The review raises important methodological issues. There is a need for an RCT which needs to be wellÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âdesigned in terms of adequate randomisation allocation, blinding, power and longÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âterm followÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Âup. Results need to be standardised to a consistent method of reporting, in order to validate the pooling of results from multiple trials. Plain language summary A comparison of single and combined intravenous drug therapy for people with cystic fibrosis infected with Pseudomonas aeruginosa Review question We reviewed the evidence about the different effects of using a single intravenous (given directly into a vein) antibiotic compared to using a combination of intravenous antibiotics in people with cystic fibrosis infected with Pseudomonas aeruginosa . Background Cystic fibrosis is a serious genetic disease that affects cells in the exocrine glands (sweat glands and others). People with cystic fibrosis have a greater risk of chronic lung infections, often due to bacteria called Pseudomonas aeruginosa . They receive antibiotics, either a single drug or a combination of different drugs, given into a vein to treat these infections. Both the choice of anti iotic and the use of single or combined therapy vary. We looked for randomised controlled trials which compared a single intravenous antibiotic with a combination of that antibiotic plus another one in people with cystic fibrosis. This is an updated version of the review. Search date The evidence is current to: 07 October 2020. Study characteristics We included eight trials with a total of 356 people. Six of these were published before 1988, were each based in a single centre and used a range of different drugs. These factors made it difficult to combine and analyse the results. Key results We did not find any differences between the two therapies for lung function, bacteriological outcomes, side effects or symptom scores. We do not think that there is enough evidence to compare the different therapies properly. More research is needed, particularly looking at side effects of treatment. Quality of the evidence We judged the certainty of the evidence to be low to moderate. Six of the included trials were quite old (published between 1977 and 1988). They did not include many people and had flaws in the way the people taking part were put into the different treatment groups. Overall, the quality of the trials' design was poor.",FALSE,"Appears to be a review article, not primary research.",Editorial/Commentary,0.9
J4543,2023,Tailored exercise management (TEMPO) versus usual care for people aged 80 years or older with hip/knee osteoarthritis: study protocol for a feasibility randomised controlled trial,"Background: Exercise is recommended for all people with osteoarthritis. However, these recommendations are based on randomised clinical trials including people with an average age between 60 and 70 years, and these findings cannot reliably be generalised to people aged 80 years or older. Rapid loss of muscle occurs after 70 years of age, and older people are more likely to also have other health conditions that contribute to difficulties with daily activities and impact on their response to exercise. To improve care for people aged 80 or older with osteoarthritis, it is thought that a tailored exercise intervention targeting both osteoarthritis and any other health conditions they have, may be needed. The aim of this study will be to test if it is possible to conduct a randomised controlled trial (RCT) for people over 80 years of age with hip/knee osteoarthritis of a tailored exercise intervention. Method(s): A multicentre, parallel, 2-group, feasibility RCT with embedded qualitative study, conducted in >= 3 UK NHS physiotherapy outpatient services. Participants (n >= 50) with clinical knee and/or hip osteoarthritis and >= 1 comorbidity will be recruited by screening referrals to participating NHS physiotherapy outpatient services, via screening of general practice records and via identification of eligible individuals from a cohort study run by our research group. Participants will be randomised (computer-generated: 1:1) to receive either: a 12-week education and tailored exercise intervention (TEMPO); or usual care and written information. The primary feasibility objectives are to estimate: (1) ability to screen and recruit eligible participants; (2) retention of participants, measured by the proportion of participants who provide outcome data at 14-week follow-up. Secondary quantitative objectives are to estimate: (1) participant engagement assessed by physiotherapy session attendance and home exercise adherence; (2) sample size calculation for a definitive RCT. One-to-one semi-structured interviews will explore the experiences of trial participants and physiotherapists delivering the TEMPO programme. Discussion(s): Progression criteria will be used to determine whether a definitive trial to evaluate the clinical and cost-effectiveness of the TEMPO programme is considered feasible with or without modifications to the intervention or trial design. Trial registration: ISRCTN75983430. Registered 3/12/2021. https://www.isrctn.com/ISRCTN75983430. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2023, The Author(s).",FALSE,Study protocol identified in title and abstract,Protocol,1
J4362,2023,The role of point of care thromboelastography (TEG) and thromboelastometry (ROTEM) in management of postpartum hemorrhage (PPH): Study protocol for meta-analysis and systematic review,"Background: Postpartum hemorrhage (PPH) is a serious concern for maternal morbidity and mortality across the globe. The overjealous use of blood products, tranexamic acid, fibrinogen, coagulation factors irrespective of actual coagulation state may lead to secondary coagulopathy and thereby a vicious cycle of more severe PPH. The current systematic review and meta-analysis aim to explore the utility of point-of-care thromboelastography(TEG) and rotational thromboelastometry (ROTEM) in PPH management. Material(s) and Method(s): A comprehensive screening of electronic databases is performed up to 15th Feb 2022. Observational studies or interventional studies, evaluating the impact of TEG/ROTEM in PPH in terms of mortality, Blood loss, type and amount of transfused blood products, use of procoagulant interventions, acute lung injury, complications, period of hospital stay, and cost-effectiveness are included in this meta-analysis. Result(s): Rotem Guided Transfusion in Post-Partum Hemorrhage reduces-1. Requirement of Hysterectomy. 2. Incidence of TACO. 3. FFP Transfusion. 4. Platelet Transfusion. However there is no benefit in terms of. 1. ICU Admission. 2. PRBC Transfusion. Conclusion(s): The fibrinogen usually depletes earlier than other coagulation factors during severe PPH. Depreciation of other clotting factors, and thrombocytopenia are also rare. TEG is useful in detecting hypofibrinogenemia >=2 g/L and/or thrombocytopenia >=80,000/mm within 5 min. Thus, with TEG/ROTEM monitoring FFP or other blood components can be judiciously used to avoid complications and increase the cost-effectiveness. When used as a part of the PPH care bundle, in a national quality improvement project, Obstetric Bleeding Strategy for Wales, OBS Cymru for PPH >1500 mL, ROTEM is associated with lesser incidence of massive PPH and of decrease in transfusion of packed red cells. Thus, point of care hemostasis assessment in PPH is a necessity for achieving optimum hemostatic support.",FALSE,Study protocol identified in title,Protocol,1
J3570,2022,An app with brief behavioural support to promote physical activity after a cancer diagnosis (APPROACH): study protocol for a pilot randomised controlled trial,"Background: There are multiple health benefits from participating in physical activity after a cancer diagnosis, but many people living with and beyond cancer (LWBC) are not meeting physical activity guidelines. App-based interventions offer a promising platform for intervention delivery. This trial aims to pilot a theory-driven, app-based intervention that promotes brisk walking among people living with and beyond cancer. The primary aim is to investigate the feasibility and acceptability of study procedures before conducting a larger randomised controlled trial (RCT). Method(s): This is an individually randomised, two-armed pilot RCT. Patients with localised or metastatic breast, prostate, or colorectal cancer, who are aged 16 years or over, will be recruited from a single hospital site in South Yorkshire in the UK. The intervention includes an app designed to encourage brisk walking (Active 10) supplemented with habit-based behavioural support in the form of two brief telephone/video calls, an information leaflet, and walking planners. The primary outcomes will be feasibility and acceptability of the study procedures. Demographic and medical characteristics will be collected at baseline, through self-report and hospital records. Secondary outcomes for the pilot (assessed at 0 and 3 months) will be accelerometer measured and self-reported physical activity, body mass index (BMI) and waist circumference, and patient-reported outcomes of quality of life, fatigue, sleep, anxiety, depression, self-efficacy, and habit strength for walking. Qualitative interviews will explore experiences of participating or reasons for declining to participate. Parameters for the intended primary outcome measure (accelerometer measured average daily minutes of brisk walking (>= 100 steps/min)) will inform a sample size calculation for the future RCT and a preliminary economic evaluation will be conducted. Discussion(s): This pilot study will inform the design of a larger RCT to investigate the efficacy and cost-effectiveness of this intervention in people LWBC. Trial registration: ISRCTN registry, ISRCTN18063498. Registered 16 April 2021. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2022, The Author(s).",FALSE,Study protocol identified in title and abstract,Protocol,1
J5940,2025,Lessons from the PROTECT-CH COVID-19 platform trial in care homes,"<b>Background</b>: Coronavirus disease-2019 was associated with significant mortality and morbidity in care homes in 2020-1. Repurposed antiviral drugs might reduce morbidity and mortality through reducing viral transmission, infection, replication and inflammation. We aimed to compare the safety and efficacy of potential antiviral drugs in care home residents.
<b>Methods</b>: We designed a cluster-randomised, open-label, blinded end-point platform trial to test drugs in a postexposure prophylaxis paradigm. Participants aged 65+ years from United Kingdom care homes, with or without nursing, were eligible for participation. Care homes were to be allocated at random by computer to administer 42 days of antiviral agent (ciclesonide or niclosamide) plus standard care versus standard care alone to residents. The primary outcome at 60 days after randomisation comprised the most serious outcome, which was defined as all-cause mortality, all-cause hospitalisation, severe acute respiratory syndrome coronavirus 2 infection or no infection. Analysis would be by intention to treat using ordinal logistic regression. Other outcomes included individual components of the primary outcome, transmission, plus health economic and process evaluation outcomes. The planned sample size was 300 care homes corresponding to 9600 residents. With ~40% of care homes predicted to develop an outbreak during the trial, we needed to recruit 750 homes/24,000 residents.
<b>Results</b>: We initiated the trial including protocol, approvals, insurance, website, database, data algorithms, intervention selection and training materials. We built a network of principal investigators and staff (91) and care homes (299) to support the trial. However, we never contracted care homes or general practitioners since the trial was stopped in September 2021, as vaccination in care homes had significantly reduced infections. Multiple delays significantly delayed the start date, such as: (1) reduced prioritisation of pandemic trials in 2021; (2) cumbersome mechanisms for choosing the investigational medicinal products; (3) contracting between National Institute for Health and Care Research and the investigational medicinal product manufacturers; (4) publicising the investigational medicinal products; (5) identification of sufficient numbers of care homes; (6) identification and contracting with several thousand general practitioners; (7) limited research nurse availability and (8) identification of adequate insurance to cover care homes for research. Generic challenges included working across the four home nations with their different structures and regulations.
<b>Limitations</b>: The feasibility of contracting between the sponsor and the principal investigators, general practitioners and care homes; screening, consent and treatment of care home residents; data acquisition and the potential benefit of postexposure prophylaxis were never tested.
<b>Conclusions</b>: The success of vaccination meant that the role of postexposure prophylaxis of coronavirus disease-2019 in care home residents was not tested. Significant progress was made in developing the infrastructure and expertise necessary for a large-scale clinical trial of investigational medicinal products in United Kingdom care homes.
<b>Future work</b>: The role of postexposure prophylaxis of coronavirus disease-2019 in care home residents remains undefined. Significant logistical barriers to conducting research in care homes need to be removed urgently before future studies are possible. Further work is required to develop the infrastructure for clinical trials of investigational medicinal products in care homes. Serious consideration should be given to building and then hibernating a pandemic-ready platform trial suitable for care home research.
<b>Funding</b>: This article presents independent research funded by the National Institute for Health and Care Research (NIHR) Health Technology Assessment programme as award number NIHR133443.",FALSE,Study protocol identified in abstract,Protocol,1
J3650,2022,"Clinical- and cost-effectiveness of a technology-supported and solution-focused intervention (DIALOG+) in treatment of patients with chronic depression-study protocol for a multi-site, cluster randomised controlled trial [TACK]","Background: Many with an acute depressive disorder go on to develop chronic depression, despite ongoing care. There are few specifically designed interventions to treat chronic depression. DIALOG+, a technology-assisted intervention based on the principles of solution-focused therapy, may be beneficial. It has been shown to be effective as a treatment for patients with psychotic disorders, especially in regards to increasing quality of life. DIALOG+ was designed to be flexibly applied and not diagnosis-specific, aiming to structure communication and generate a personally-tailored care plan. This cluster randomised controlled trial (RCT) is part of a programme of research to adapt and test DIALOG+ for patients with chronic depression. Method(s): Patients will be eligible for the trial, if they have exhibited symptoms of depression or non-psychotic low mood for at least 2 years, have regular contact with a clinician and have a low subjective quality of life and moderate depressive symptoms. Clinicians, who routinely see eligible patients, will be recruited from a number of sites across NHS England. Clusters will have between 1 and 6 patients per clinician and will be randomised in a 1:1 ratio to either the intervention (DIALOG+) or active control group (treatment as usual + DIALOG scale). Clinicians in the intervention group are trained and asked to deliver the intervention regularly for 12 months. Active control participants receive treatment as usual and are asked to rate their satisfaction with areas of life and treatment on the DIALOG scale at the end of the clinical session. Approximately 112 clinician clusters will be recruited to reach a total patient sample size of 376. Clinical and social outcomes including costs are assessed at baseline and 3, 6 and 12 months post randomisation. The primary outcome will be subjective quality of life at 12 months. Discussion(s): This definitive multi-site, cluster RCT aims to evaluate the clinical- and cost-effectiveness of DIALOG+ for people with chronic depression. If shown to be effective for this patient population it could be used to improve outcomes of mental health care on a larger scale, ensuring that patients with complex and co-morbid diagnoses can benefit. Trial registration: ISRCTN11301686. Registered on 13 Jun 2019. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2022, The Author(s).",FALSE,Study protocol identified in title and abstract,Protocol,1
J1031,2019,Rationale and methods for the Exercise for Type 1 Diabetes Education program: A pilot randomized controlled trial of an education program to support adults with type 1 diabetes mellitus (T1DM) to undertake exercise,"Objective: Regular exercise in people with type 1 diabetes mellitus (T1DM) can result in considerable improvements in health and reduction in cardiovascular events and death. However, a large proportion of people with T1DM are not active. Fear of hypoglycemia and lack of knowledge on how to manage their diabetes are major barriers to exercise in people with T1DM, but few patients receive specific advice about how to adjust insulin and carbohydrate for activity. Furthermore, healthcare professionals (HCP) currently lack the knowledge to advise patients on how to manage their diabetes when active and would like formal training in exercise prescription for people with T1DM. Research design and methods: This study is divided into two stages. The first stage develops an education program aimed to support people with T1DM to exercise using the Medical Research Council framework. The second stage is a pilot randomized controlled trial (RCT) that aims to collect the key variables to design a definitive trial to test the efficacy and cost-effectiveness of the education package. We aim to recruit 96 patients with T1DM at two UK hospitals. Conclusion(s): This article outlines the protocol for a pilot RCT to develop a program of education that will support adults with T1DM to undertake safe and effective exercise. This is accompanied by training for HCPs to deliver this educational intervention. Successful completion of this program of work will address some of the barriers to exercise in adults with T1DM, and should facilitate an increase in exercise for this group of people. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2019 Author(s).",FALSE,Identified as a study protocol,Protocol,1
J1956,2020,Nurse-led advance care planning with older people who have end-stage kidney disease: feasibility of a deferred entry randomised controlled trial incorporating an economic evaluation and mixed methods process evaluation (ACReDiT),"Background: Advance Care Planning is recommended for people with end-stage kidney disease but evidence is limited. Robust clinical trials are needed to investigate the impact of advance care planning in this population. There is little available data on cost-effectiveness to guide decision makers in allocating resources for advance care planning. Therefore we sought to determine the feasibility of a randomised controlled trial and to test methods for assessing cost-effectiveness. Method(s): A deferred entry, randomised controlled feasibility trial, incorporating economic and process evaluations, with people with end-stage kidney disease, aged 65 years or older, receiving haemodialysis, in two renal haemodialysis units in Northern Ireland, UK. A nurse facilitator helped the patient make an advance care plan identifying: a surrogate decision-maker; what the participant would like to happen in the future; any advance decision to refuse treatment; preferred place of care at end-of-life. Result(s): Recruitment lasted 189 days; intervention and data collection 443 days. Of the 67 patients invited to participate 30 (45%) declined and 36 were randomised to immediate or deferred advance care plan groups. Twenty-two (61%) made an advance care plan and completed data collection at 12 weeks; 17 (47.2%) were able to identify a surrogate willing to be named in the advance care plan document. The intervention was well-received and encouraged end-of-life conversations, but did not succeed in helping patients to fully clarify their values or consider specific treatment choices. There was no significant difference in health system costs between the immediate and deferred groups. Conclusion(s): A trial of advance care planning with participants receiving haemodialysis is feasible and acceptable to patients, but challenging. A full trial would require a pool of potential participants five times larger than the number required to complete data collection at 3 months. Widening eligibility criteria to include younger (under 65 years of age) and less frail patients, together with special efforts to engage and retain surrogates may improve recruitment and retention. Traditional advance care planning outcomes may need to be supplemented with those that are defined by patients, helping them to participate with clinicians in making medical decisions. Trial registration: Registered December 16, 2015. ClinicalTrials.gov Identifier: NCT02631200. Copyright ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© 2020, The Author(s).",FALSE,Study protocol identified in the abstract,Protocol,0.95
